id,label,project,refactor,methodOrNull,source class,target class,url
12149,1,apache/groovy,"Move Method	private processArgsBlock(enumClass ClassNode, namedArgs VariableExpression) : BlockStatement from class org.codehaus.groovy.classgen.EnumCompletionVisitor to private processArgsBlock(cNode ClassNode, namedArgs VariableExpression) : BlockStatement from class org.codehaus.groovy.transform.TupleConstructorASTTransformation",processArgsBlock,org.codehaus.groovy.classgen.EnumCompletionVisitor,org.codehaus.groovy.transform.TupleConstructorASTTransformation,https://github.com/apache/groovy/commit/d426874063dd2564e7b99cac19f380fb43589f13
7665,1,java-native-access/jna,"Move Method	public testInvokeCallback() : void from class com.sun.jna.ReturnTypesTest to public testInvokeCallback() : void from class com.sun.jna.CallbacksTest",testInvokeCallback,com.sun.jna.ReturnTypesTest,com.sun.jna.CallbacksTest,https://github.com/java-native-access/jna/commit/f8aabcc50a9f9941de481bd40f673f204ca75203
29512,2,reactor/reactor-core,"Move Method	public whenMonoError() : void from class reactor.core.publisher.scenarios.MonoSpecTests to public whenMonoError() : void from class reactor.core.publisher.MonoWhenTest",whenMonoError,reactor.core.publisher.scenarios.MonoSpecTests,reactor.core.publisher.MonoWhenTest,https://github.com/reactor/reactor-core/commit/ff2ae7507b909aea272a4dcd42e303002a64305f
16447,2,skylot/jadx,"Move Method	public test3(a int) : int from class jadx.tests.internal.conditions.TestTernary.TestCls to public test3(a int) : int from class jadx.tests.integration.conditions.TestTernary.TestCls",test3,jadx.tests.internal.conditions.TestTernary.TestCls,jadx.tests.integration.conditions.TestTernary.TestCls,https://github.com/skylot/jadx/commit/d55cd5fbb4997a781c517a05d923ac89a99866f5
27519,2,hazelcast/hazelcast,"Move Method	public getCallTimeout() : long from class com.hazelcast.spi.impl.BasicInvocationBuilder to public getCallTimeout() : long from class com.hazelcast.spi.InvocationBuilder",getCallTimeout,com.hazelcast.spi.impl.BasicInvocationBuilder,com.hazelcast.spi.InvocationBuilder,https://github.com/hazelcast/hazelcast/commit/d463124ae4b0a54b580fcbd983f0063c866cb5b3
923,1,apache/dubbo,"Move Method	private getServiceDiscoveries() : List<ServiceDiscovery> from class org.apache.dubbo.config.bootstrap.DubboBootstrap to public getServiceDiscoveries() : List<ServiceDiscovery> from class org.apache.dubbo.registry.support.AbstractRegistryFactory",getServiceDiscoveries,org.apache.dubbo.config.bootstrap.DubboBootstrap,org.apache.dubbo.registry.support.AbstractRegistryFactory,https://github.com/apache/dubbo/commit/3d234d29fcd7dc67ffbd542edd7053d68f35c555
6609,1,stanfordnlp/CoreNLP,"Move And Rename Method	public getSpeakerIdBytes() : ByteString from class edu.stanford.nlp.pipeline.CoreNLPProtos.SpeakerInfo.Builder to public getSentenceIDBytes() : ByteString from class edu.stanford.nlp.pipeline.CoreNLPProtos.Sentence.Builder",getSpeakerIdBytes,edu.stanford.nlp.pipeline.CoreNLPProtos.SpeakerInfo.Builder,edu.stanford.nlp.pipeline.CoreNLPProtos.Sentence.Builder,https://github.com/stanfordnlp/CoreNLP/commit/0a5e7696a3604fd3a5f6061f929fe4f99795716f
20612,2,keycloak/keycloak,"Move Method	public setWebOrigins(webOrigins Set<String>) : void from class org.keycloak.models.jpa.UserAdapter to public setWebOrigins(webOrigins Set<String>) : void from class org.keycloak.models.jpa.ApplicationAdapter",setWebOrigins,org.keycloak.models.jpa.UserAdapter,org.keycloak.models.jpa.ApplicationAdapter,https://github.com/keycloak/keycloak/commit/48d39bf9770d932c0efdb234d946e6f5d5bf0597
13223,1,apache/camel,"Move Method	public sanitizeDescription(javadoc String, summary boolean) : String from class org.apache.camel.tooling.util.JSonSchemaHelper to public sanitizeDescription(javadoc String, summary boolean) : String from class org.apache.camel.tools.apt.AnnotationProcessorHelper",sanitizeDescription,org.apache.camel.tooling.util.JSonSchemaHelper,org.apache.camel.tools.apt.AnnotationProcessorHelper,https://github.com/apache/camel/commit/6f7f520eb53e7c4ce71fb3f0b0207316b15adb4e
2692,1,oracle/graal,"Move Method	public getPageSize() : int from class com.oracle.svm.hosted.NativeImageOptions to public getPageSize() : int from class com.oracle.svm.core.SubstrateOptions",getPageSize,com.oracle.svm.hosted.NativeImageOptions,com.oracle.svm.core.SubstrateOptions,https///github.com/oracle/graal/commit/abf19a3f3065b94f44ba5271adb394f2fdfb489b
9913,1,apache/beam,"Move Method	private checkVersion(connectionConfiguration ConnectionConfiguration) : void from class org.apache.beam.sdk.io.elasticsearch.ElasticsearchIO.ConnectionConfiguration to private checkVersion(connectionConfiguration ConnectionConfiguration) : void from class org.apache.beam.sdk.io.elasticsearch.ElasticsearchIO",checkVersion,org.apache.beam.sdk.io.elasticsearch.ElasticsearchIO.ConnectionConfiguration,org.apache.beam.sdk.io.elasticsearch.ElasticsearchIO,https://github.com/apache/beam/commit/f61e797fbb5cf16942199c47bfff3ad84739700c
6102,1,quarkusio/quarkus,"Move Method	private getTypeFormatInformationNote(configItem ConfigItem) : String from class io.quarkus.annotation.processor.generate_doc.SummaryTableDocFormatter to package getTypeFormatInformationNote(configItem ConfigItem) : String from class io.quarkus.annotation.processor.generate_doc.DocGeneratorUtil",getTypeFormatInformationNote,io.quarkus.annotation.processor.generate_doc.SummaryTableDocFormatter,io.quarkus.annotation.processor.generate_doc.DocGeneratorUtil,https://github.com/quarkusio/quarkus/commit/57f3f2ace5d2fdad22b34848325fdd8464506675
24012,1,gocd/gocd,"Move Method	public ensureEncrypted() : void from class com.thoughtworks.go.config.materials.perforce.P4Material to public ensureEncrypted() : void from class com.thoughtworks.go.config.materials.ScmMaterialConfig",ensureEncrypted,com.thoughtworks.go.config.materials.perforce.P4Material,com.thoughtworks.go.config.materials.ScmMaterialConfig,https://github.com/gocd/gocd/commit/120d8813b3e5992758d88b953478f203a772aac8
22251,2,jhy/jsoup,"Move Method	public doesGet() : void from class org.jsoup.integration.UrlConnectTest to public doesGet() : void from class org.jsoup.integration.ConnectTest",doesGet,org.jsoup.integration.UrlConnectTest,org.jsoup.integration.ConnectTest,https://github.com/jhy/jsoup/commit/bd789b079038c1b3f41d05f869c244b54840dbca
10610,1,flowable/flowable-engine,"Move And Rename Method	public initEventRegistryEventBusConsumer() : void from class org.flowable.cmmn.engine.CmmnEngineConfiguration to public afterInitEventRegistryEventBusConsumer() : void from class org.flowable.engine.impl.cfg.ProcessEngineConfigurationImpl",initEventRegistryEventBusConsumer,org.flowable.cmmn.engine.CmmnEngineConfiguration,org.flowable.engine.impl.cfg.ProcessEngineConfigurationImpl,https://github.com/flowable/flowable-engine/commit/88f55f0e831dca118bc2e50cbbf6427eaf269ed0
12159,1,apache/groovy,"Move Method	private getInheritedMethods(baseClass Class, methods List<Method>) : List<Method> from class groovy.util.ProxyGenerator to private getInheritedMethods(baseClass Class, methods List<Method>) : List<Method> from class groovy.util.ProxyGeneratorAdapter",getInheritedMethods,groovy.util.ProxyGenerator,groovy.util.ProxyGeneratorAdapter,https://github.com/apache/groovy/commit/4e7d7d91eb8a6abbedd3fb6ba0ae45b00feb92e7
28069,2,jankotek/mapdb,"Move Method	public fixedSize() : int from class org.mapdb.Issue162Test.MyValueSerializer to public fixedSize() : int from class org.mapdb.Serializer",fixedSize,org.mapdb.Issue162Test.MyValueSerializer,org.mapdb.Serializer,https://github.com/jankotek/mapdb/commit/13e9915c175e0c44098a57c5ca1fc77a4bdfbb1b
25154,1,robolectric/robolectric,"Move Method	public grep(pattern Pattern) : List<TypedResource> from class org.robolectric.res.RoutingResourceTable to public grep(pattern Pattern) : List<TypedResource> from class org.robolectric.res.ResourceTable",grep,org.robolectric.res.RoutingResourceTable,org.robolectric.res.ResourceTable,https://github.com/robolectric/robolectric/commit/f3ca6a498b98a1080aca6dc2a0ac4b15ce76ec1e
5706,0,neo4j/neo4j,"Move Method	private validateDatabaseName(databaseName String) : void from class org.neo4j.kernel.impl.transaction.events.GlobalTransactionEventListeners to private validateDatabaseName(databaseName String) : void from class org.neo4j.dbms.database.DatabaseManagementServiceImpl",validateDatabaseName,org.neo4j.kernel.impl.transaction.events.GlobalTransactionEventListeners,org.neo4j.dbms.database.DatabaseManagementServiceImpl,https://github.com/neo4j/neo4j/commit/1be6443c814a2a8add67bef4032093c8aa704b5e
10146,0,MinecraftForge/MinecraftForge,"Move And Rename Method	public removeBiomeFromDefaultWorldGenerator(biome BiomeGenBase) : void from class cpw.mods.fml.server.FMLServerHandler to public removeBiome(biome BiomeGenBase) : void from class cpw.mods.fml.common.registry.GameRegistry",removeBiomeFromDefaultWorldGenerator,cpw.mods.fml.server.FMLServerHandler,cpw.mods.fml.common.registry.GameRegistry,https://github.com/MinecraftForge/MinecraftForge/commit/582a785fb82fd6e3ff1281ead90ca739ef4b9982
11601,1,hazelcast/hazelcast,"Move Method	private wrapError(cause Error) : Error from class com.hazelcast.spi.impl.AbstractInvocationFuture to public wrapError(cause Error) : Error from class com.hazelcast.internal.util.ExceptionUtil",wrapError,com.hazelcast.spi.impl.AbstractInvocationFuture,com.hazelcast.internal.util.ExceptionUtil,https://github.com/hazelcast/hazelcast/commit/2a2daa2615cd53abd489e72137f4e9bfc0aa5a44
9466,1,mrniko/netty-socketio,"Move Method	private isCurrentDelimiter(buffer ChannelBuffer, index int) : boolean from class com.corundumstudio.socketio.PacketHandler to private isCurrentDelimiter(buffer ChannelBuffer, index int) : boolean from class com.corundumstudio.socketio.parser.Decoder",isCurrentDelimiter,com.corundumstudio.socketio.PacketHandler,com.corundumstudio.socketio.parser.Decoder,https://github.com/mrniko/netty-socketio/commit/3574509dd9a793db7fc4a7ea4ffbd153d3f0006e
6067,1,quarkusio/quarkus,"Move Method	package autobox(primitive Type) : Type from class io.quarkus.hibernate.orm.panache.kotlin.deployment.KotlinPanacheResourceProcessor to public autobox(primitive Type) : Type from class io.quarkus.deployment.util.AsmUtil",autobox,io.quarkus.hibernate.orm.panache.kotlin.deployment.KotlinPanacheResourceProcessor,io.quarkus.deployment.util.AsmUtil,https://github.com/quarkusio/quarkus/commit/66ff4f130a858ae53d8746be8f266774b1b6e522
1280,1,dbeaver/dbeaver,"Move And Rename Method	private saveConfigurationAsTask() : void from class org.jkiss.dbeaver.ui.task.TaskConfigurationWizardDialog to public saveTask() : void from class org.jkiss.dbeaver.ui.task.TaskConfigurationWizard",saveConfigurationAsTask,org.jkiss.dbeaver.ui.task.TaskConfigurationWizardDialog,org.jkiss.dbeaver.ui.task.TaskConfigurationWizard,https://github.com/dbeaver/dbeaver/commit/6d5040d43d5b4c25b9596b2a6143f6b63965c484
4567,1,baomidou/mybatis-plus,"Move Method	private resolveFieldName(lambda SerializedLambda) : String from class com.baomidou.mybatisplus.core.toolkit.TableInfoHelper to public resolveFieldName(getMethodName String) : String from class com.baomidou.mybatisplus.core.toolkit.StringUtils",resolveFieldName,com.baomidou.mybatisplus.core.toolkit.TableInfoHelper,com.baomidou.mybatisplus.core.toolkit.StringUtils,https://github.com/baomidou/mybatis-plus/commit/3842e4eef7739413c6bb076c9aadb494bb49c054
8168,1,debezium/debezium,"Move Method	public enableDbCdc(name String) : void from class io.debezium.connector.sqlserver.SqlServerConnection to public enableDbCdc(connection SqlServerConnection, name String) : void from class io.debezium.connector.sqlserver.util.TestHelper",enableDbCdc,io.debezium.connector.sqlserver.SqlServerConnection,io.debezium.connector.sqlserver.util.TestHelper,https://github.com/debezium/debezium/commit/985b53a3d7ae97831d65bfd9e81e0adf2ded5618
26982,2,opensearch-project/OpenSearch,"Move Method	public getIter(docId int) : Iter from class org.elasticsearch.index.fielddata.plain.LongArrayAtomicFieldData.SingleFixedSet.LongValues to public getIter(docId int) : Iter from class org.elasticsearch.index.fielddata.LongValues",getIter,org.elasticsearch.index.fielddata.plain.LongArrayAtomicFieldData.SingleFixedSet.LongValues,org.elasticsearch.index.fielddata.LongValues,https://github.com/opensearch-project/OpenSearch/commit/d5c271acf51b504f2316c4a18597dbe81a67c6a9
2955,1,oracle/graal,"Move Method	package stringToClasspath(cp String) : Path from class com.oracle.svm.driver.NativeImage to public stringToClasspath(cp String) : Path from class com.oracle.svm.hosted.ImageClassLoader",stringToClasspath,com.oracle.svm.driver.NativeImage,com.oracle.svm.hosted.ImageClassLoader,https///github.com/oracle/graal/commit/8f82de6cea02d73e8715606f99c954fd422de6ba
7939,1,SonarSource/sonarqube,"Move Method	private writePluginUpdate(jsonWriter JsonWriter, pluginUpdate PluginUpdate) : void from class org.sonar.server.plugins.ws.AvailablePluginsWsAction to public writePluginUpdate(jsonWriter JsonWriter, pluginUpdate PluginUpdate) : void from class org.sonar.server.plugins.ws.PluginWSCommons",writePluginUpdate,org.sonar.server.plugins.ws.AvailablePluginsWsAction,org.sonar.server.plugins.ws.PluginWSCommons,https://github.com/SonarSource/sonarqube/commit/20a35162923ae2fc61a75cbb20c6798bbe86a09d
23886,2,debezium/debezium,"Move Method	private waitForEnabledCdc(connection SqlServerConnection, table String) : void from class io.debezium.connector.sqlserver.TablesWithoutPrimaryKeyIT to public waitForEnabledCdc(connection SqlServerConnection, table String) : void from class io.debezium.connector.sqlserver.util.TestHelper",waitForEnabledCdc,io.debezium.connector.sqlserver.TablesWithoutPrimaryKeyIT,io.debezium.connector.sqlserver.util.TestHelper,https://github.com/debezium/debezium/commit/02640df97598288c5aad6c4598d5f30fe3d78f68
20757,0,OpenAPITools/openapi-generator,"Move And Rename Method	public updateUser(username String, user User) : ResponseEntity<Void> from class org.openapitools.api.UserApiController to public deleteOrder(orderId String) : ResponseEntity<Void> from class org.openapitools.api.StoreApi",updateUser,org.openapitools.api.UserApiController,org.openapitools.api.StoreApi,https://github.com/OpenAPITools/openapi-generator/commit/1619486578926e85ed66ebe6f15853d1b7a0571b
20462,2,keycloak/keycloak,"Move Method	public createClientInitialAccessModel(realm RealmModel, expiration int, count int) : ClientInitialAccessModel from class org.keycloak.models.jpa.JpaRealmProvider to public createClientInitialAccessModel(expiration int, count int) : ClientInitialAccessModel from class org.keycloak.models.jpa.RealmAdapter",createClientInitialAccessModel,org.keycloak.models.jpa.JpaRealmProvider,org.keycloak.models.jpa.RealmAdapter,https://github.com/keycloak/keycloak/commit/185075d37305463c4e8e82673bb5f2799e094346
3206,1,oracle/graal,"Move And Rename Method	private debugValueName(category String, args Arguments) : String from class com.oracle.graal.replacements.SnippetTemplate to public formatTo(formatter Formatter, flags int, width int, precision int) : void from class com.oracle.graal.replacements.SnippetTemplate.Arguments",debugValueName,com.oracle.graal.replacements.SnippetTemplate,com.oracle.graal.replacements.SnippetTemplate.Arguments,https///github.com/oracle/graal/commit/de664f206a4d87a97d8c9d784f966bcf8af015d5
15463,2,elastic/elasticsearch,"Move Method	public sync(shardId ShardId, retentionLeases RetentionLeases, listener ActionListener<ReplicationResponse>) : void from class org.elasticsearch.index.seqno.RetentionLeaseSyncAction to public sync(shardId ShardId, retentionLeases RetentionLeases, listener ActionListener<ReplicationResponse>) : void from class org.elasticsearch.indices.cluster.IndicesClusterStateService",sync,org.elasticsearch.index.seqno.RetentionLeaseSyncAction,org.elasticsearch.indices.cluster.IndicesClusterStateService,https://github.com/elastic/elasticsearch/commit/d1c6fb865dd7109fdbe6c187ff6cb20acacb97f7
